image_id,product_id,variant_id,name,gender,category,price,currency,image_url,product_url,brand,rating,rating_count
444,uniqlo_E481134-000,COL35,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481134/item/goods_35_481134_3x4.jpg,https://www.uniqlo.com/us/en/products/E481134-000/00,UNIQLO,4.5,21
445,uniqlo_E481134-000,COL39,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481134/item/goods_39_481134_3x4.jpg,https://www.uniqlo.com/us/en/products/E481134-000/00,UNIQLO,4.5,21
446,uniqlo_E481134-000,COL63,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481134/item/goods_63_481134_3x4.jpg,https://www.uniqlo.com/us/en/products/E481134-000/00,UNIQLO,4.5,21
447,uniqlo_E481134-000,COL67,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481134/item/goods_67_481134_3x4.jpg,https://www.uniqlo.com/us/en/products/E481134-000/00,UNIQLO,4.5,21
448,uniqlo_E481133-000,COL03,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_03_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
449,uniqlo_E481133-000,COL11,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_11_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
450,uniqlo_E481133-000,COL30,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_30_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
451,uniqlo_E481133-000,COL31,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_31_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
452,uniqlo_E481133-000,COL34,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_34_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
453,uniqlo_E481133-000,COL35,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_35_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
454,uniqlo_E481133-000,COL63,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_63_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
455,uniqlo_E481133-000,COL67,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/481133/item/goods_67_481133_3x4.jpg,https://www.uniqlo.com/us/en/products/E481133-000/00,UNIQLO,3.7,33
456,uniqlo_E482673-000,COL30,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482673/item/goods_30_482673_3x4.jpg,https://www.uniqlo.com/us/en/products/E482673-000/00,UNIQLO,3.5,2
457,uniqlo_E482673-000,COL09,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482673/item/goods_09_482673_3x4.jpg,https://www.uniqlo.com/us/en/products/E482673-000/00,UNIQLO,3.5,2
458,uniqlo_E482673-000,COL31,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482673/item/goods_31_482673_3x4.jpg,https://www.uniqlo.com/us/en/products/E482673-000/00,UNIQLO,3.5,2
459,uniqlo_E473945-000,COL30,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473945/item/goods_30_473945_3x4.jpg,https://www.uniqlo.com/us/en/products/E473945-000/00,UNIQLO,4.3,59
460,uniqlo_E473945-000,COL31,AIRism Seamless Hiphuggers | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473945/item/goods_31_473945_3x4.jpg,https://www.uniqlo.com/us/en/products/E473945-000/00,UNIQLO,4.3,59
461,uniqlo_E473944-000,COL30,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473944/item/goods_30_473944_3x4.jpg,https://www.uniqlo.com/us/en/products/E473944-000/00,UNIQLO,4.4,39
462,uniqlo_E473944-000,COL09,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473944/item/goods_09_473944_3x4.jpg,https://www.uniqlo.com/us/en/products/E473944-000/00,UNIQLO,4.4,39
463,uniqlo_E473944-000,COL31,AIRism Seamless Hiphuggers,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/473944/item/goods_31_473944_3x4.jpg,https://www.uniqlo.com/us/en/products/E473944-000/00,UNIQLO,4.4,39
464,uniqlo_E482671-000,COL09,AIRism Seamless Briefs | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482671/item/goods_09_482671_3x4.jpg,https://www.uniqlo.com/us/en/products/E482671-000/00,UNIQLO,3.2,4
465,uniqlo_E482671-000,COL30,AIRism Seamless Briefs | High Rise,WOMEN,innerwear,9.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482671/item/goods_30_482671_3x4.jpg,https://www.uniqlo.com/us/en/products/E482671-000/00,UNIQLO,3.2,4
466,uniqlo_E482678-000,COL09,Lace High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482678/item/goods_09_482678_3x4.jpg,https://www.uniqlo.com/us/en/products/E482678-000/00,UNIQLO,4.7,4
467,uniqlo_E482678-000,COL10,Lace High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482678/item/goods_10_482678_3x4.jpg,https://www.uniqlo.com/us/en/products/E482678-000/00,UNIQLO,4.7,4
468,uniqlo_E482678-000,COL30,Lace High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482678/item/goods_30_482678_3x4.jpg,https://www.uniqlo.com/us/en/products/E482678-000/00,UNIQLO,4.7,4
469,uniqlo_E485525-000,COL01,High Rise Briefs | Stripe,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/485525/item/goods_01_485525_3x4.jpg,https://www.uniqlo.com/us/en/products/E485525-000/00,UNIQLO,5,1
470,uniqlo_E485525-000,COL69,High Rise Briefs | Stripe,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/485525/item/goods_69_485525_3x4.jpg,https://www.uniqlo.com/us/en/products/E485525-000/00,UNIQLO,5,1
471,uniqlo_E485529-000,COL01,High Rise Briefs | Flower,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/485529/item/goods_01_485529_3x4.jpg,https://www.uniqlo.com/us/en/products/E485529-000/00,UNIQLO,0,0
472,uniqlo_E485529-000,COL69,High Rise Briefs | Flower,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/485529/item/goods_69_485529_3x4.jpg,https://www.uniqlo.com/us/en/products/E485529-000/00,UNIQLO,0,0
473,uniqlo_E480894-000,COL09,Lace High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480894/item/goods_09_480894_3x4.jpg,https://www.uniqlo.com/us/en/products/E480894-000/00,UNIQLO,2.8,17
474,uniqlo_E480894-000,COL30,Lace High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480894/item/goods_30_480894_3x4.jpg,https://www.uniqlo.com/us/en/products/E480894-000/00,UNIQLO,2.8,17
475,uniqlo_E482702-000,COL01,Strawberry Print Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482702/item/goods_01_482702_3x4.jpg,https://www.uniqlo.com/us/en/products/E482702-000/00,UNIQLO,2.2,7
476,uniqlo_E482702-000,COL69,Strawberry Print Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482702/item/goods_69_482702_3x4.jpg,https://www.uniqlo.com/us/en/products/E482702-000/00,UNIQLO,2.2,7
477,uniqlo_E482696-000,COL09,Low Rise Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482696/item/goods_09_482696_3x4.jpg,https://www.uniqlo.com/us/en/products/E482696-000/00,UNIQLO,3,4
478,uniqlo_E482696-000,COL30,Low Rise Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482696/item/goods_30_482696_3x4.jpg,https://www.uniqlo.com/us/en/products/E482696-000/00,UNIQLO,3,4
479,uniqlo_E482696-000,COL31,Low Rise Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482696/item/goods_31_482696_3x4.jpg,https://www.uniqlo.com/us/en/products/E482696-000/00,UNIQLO,3,4
480,uniqlo_E482696-000,COL34,Low Rise Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482696/item/goods_34_482696_3x4.jpg,https://www.uniqlo.com/us/en/products/E482696-000/00,UNIQLO,3,4
481,uniqlo_E482700-000,COL01,Flower Print Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482700/item/goods_01_482700_3x4.jpg,https://www.uniqlo.com/us/en/products/E482700-000/00,UNIQLO,5,1
482,uniqlo_E482700-000,COL60,Flower Print Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482700/item/goods_60_482700_3x4.jpg,https://www.uniqlo.com/us/en/products/E482700-000/00,UNIQLO,5,1
483,uniqlo_E482698-000,COL69,Striped Hiphuggers,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/482698/item/goods_69_482698_3x4.jpg,https://www.uniqlo.com/us/en/products/E482698-000/00,UNIQLO,0,0
484,uniqlo_E484793-000,COL10,Hiphugger Briefs | Striped,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/484793/item/goods_10_484793_3x4.jpg,https://www.uniqlo.com/us/en/products/E484793-000/00,UNIQLO,0,0
485,uniqlo_E484793-000,COL01,Hiphugger Briefs | Striped,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/484793/item/goods_01_484793_3x4.jpg,https://www.uniqlo.com/us/en/products/E484793-000/00,UNIQLO,0,0
486,uniqlo_E484793-000,COL09,Hiphugger Briefs | Striped,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/484793/item/goods_09_484793_3x4.jpg,https://www.uniqlo.com/us/en/products/E484793-000/00,UNIQLO,0,0
487,uniqlo_E480892-000,COL31,High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480892/item/goods_31_480892_3x4.jpg,https://www.uniqlo.com/us/en/products/E480892-000/00,UNIQLO,2.5,19
488,uniqlo_E480892-000,COL09,High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480892/item/goods_09_480892_3x4.jpg,https://www.uniqlo.com/us/en/products/E480892-000/00,UNIQLO,2.5,19
489,uniqlo_E480892-000,COL30,High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480892/item/goods_30_480892_3x4.jpg,https://www.uniqlo.com/us/en/products/E480892-000/00,UNIQLO,2.5,19
490,uniqlo_E480892-000,COL34,High Rise Briefs,WOMEN,innerwear,6.9,USD,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/480892/item/goods_34_480892_3x4.jpg,https://www.uniqlo.com/us/en/products/E480892-000/00,UNIQLO,2.5,19
491,uniqlo_E481004-000,COL09,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_09_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
492,uniqlo_E481004-000,COL01,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_01_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
493,uniqlo_E481004-000,COL11,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_11_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
494,uniqlo_E481004-000,COL31,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_31_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
495,uniqlo_E481004-000,COL61,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_61_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
496,uniqlo_E481004-000,COL65,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_65_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
497,uniqlo_E481004-000,COL69,Washable Milano Ribbed Knitted T-Shirt,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/481004/item/usgoods_69_481004_3x4.jpg,https://www.uniqlo.com/us/en/products/E481004-000/00,UNIQLO,0,0
498,uniqlo_E453754-000,COL60,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_60_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
499,uniqlo_E453754-000,COL01,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_01_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
500,uniqlo_E453754-000,COL03,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_03_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
501,uniqlo_E453754-000,COL09,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_09_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
502,uniqlo_E453754-000,COL10,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_10_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
503,uniqlo_E453754-000,COL31,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_31_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
504,uniqlo_E453754-000,COL64,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_64_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
505,uniqlo_E453754-000,COL69,Washable Milano Ribbed Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/453754/item/usgoods_69_453754_3x4.jpg,https://www.uniqlo.com/us/en/products/E453754-000/00,UNIQLO,4.7,381
506,uniqlo_E478550-000,COL02,Milano Ribbed Shirt Collar Cardigan,UNISEX,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/478550/item/usgoods_02_478550_3x4.jpg,https://www.uniqlo.com/us/en/products/E478550-000/00,UNIQLO,4.7,86
507,uniqlo_E478550-000,COL09,Milano Ribbed Shirt Collar Cardigan,UNISEX,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/478550/item/usgoods_09_478550_3x4.jpg,https://www.uniqlo.com/us/en/products/E478550-000/00,UNIQLO,4.7,86
508,uniqlo_E478550-000,COL56,Milano Ribbed Shirt Collar Cardigan,UNISEX,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/478550/item/usgoods_56_478550_3x4.jpg,https://www.uniqlo.com/us/en/products/E478550-000/00,UNIQLO,4.7,86
509,uniqlo_E478550-000,COL69,Milano Ribbed Shirt Collar Cardigan,UNISEX,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/478550/item/usgoods_69_478550_3x4.jpg,https://www.uniqlo.com/us/en/products/E478550-000/00,UNIQLO,4.7,86
510,uniqlo_E484403-000,COL07,Milano Ribbed Jacket,MEN,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484403/item/usgoods_07_484403_3x4.jpg,https://www.uniqlo.com/us/en/products/E484403-000/00,UNIQLO,5,4
511,uniqlo_E484403-000,COL09,Milano Ribbed Jacket,MEN,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484403/item/usgoods_09_484403_3x4.jpg,https://www.uniqlo.com/us/en/products/E484403-000/00,UNIQLO,5,4
512,uniqlo_E484403-000,COL69,Milano Ribbed Jacket,MEN,outerwear,59.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484403/item/usgoods_69_484403_3x4.jpg,https://www.uniqlo.com/us/en/products/E484403-000/00,UNIQLO,5,4
513,uniqlo_E482321-000,COL62,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_62_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
514,uniqlo_E482321-000,COL02,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_02_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
515,uniqlo_E482321-000,COL09,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_09_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
516,uniqlo_E482321-000,COL24,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_24_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
517,uniqlo_E482321-000,COL57,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_57_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
518,uniqlo_E482321-000,COL65,Washable 3D Knit Sweater,UNISEX,outerwear,49.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482321/item/usgoods_65_482321_3x4.jpg,https://www.uniqlo.com/us/en/products/E482321-000/00,UNIQLO,5,27
519,uniqlo_E484852-000,COL15,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_15_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
520,uniqlo_E484852-000,COL02,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_02_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
521,uniqlo_E484852-000,COL03,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_03_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
522,uniqlo_E484852-000,COL09,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_09_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
523,uniqlo_E484852-000,COL41,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_41_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
524,uniqlo_E484852-000,COL54,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_54_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
525,uniqlo_E484852-000,COL60,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_60_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
526,uniqlo_E484852-000,COL69,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_69_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
527,uniqlo_E484852-000,COL78,Washable Cotton Blend Sweater,UNISEX,outerwear,29.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/484852/item/usgoods_78_484852_3x4.jpg,https://www.uniqlo.com/us/en/products/E484852-000/00,UNIQLO,4.6,20
528,uniqlo_E482328-000,COL30,Washable Knitted Skipper Polo Sweater,MEN,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482328/item/usgoods_30_482328_3x4.jpg,https://www.uniqlo.com/us/en/products/E482328-000/00,UNIQLO,5,1
529,uniqlo_E482328-000,COL36,Washable Knitted Skipper Polo Sweater,MEN,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482328/item/usgoods_36_482328_3x4.jpg,https://www.uniqlo.com/us/en/products/E482328-000/00,UNIQLO,5,1
530,uniqlo_E482328-000,COL69,Washable Knitted Skipper Polo Sweater,MEN,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482328/item/usgoods_69_482328_3x4.jpg,https://www.uniqlo.com/us/en/products/E482328-000/00,UNIQLO,5,1
531,uniqlo_E482328-000,COL79,Washable Knitted Skipper Polo Sweater,MEN,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/482328/item/usgoods_79_482328_3x4.jpg,https://www.uniqlo.com/us/en/products/E482328-000/00,UNIQLO,5,1
532,uniqlo_E476997-000,COL56,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_56_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
533,uniqlo_E476997-000,COL09,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_09_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
534,uniqlo_E476997-000,COL12,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_12_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
535,uniqlo_E476997-000,COL30,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_30_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
536,uniqlo_E476997-000,COL54,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_54_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
537,uniqlo_E476997-000,COL64,Washable Knitted Polo Sweater | Short Sleeve,UNISEX,outerwear,39.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/476997/item/usgoods_64_476997_3x4.jpg,https://www.uniqlo.com/us/en/products/E476997-000/00,UNIQLO,4.7,36
538,uniqlo_E450543-000,COL03,Cashmere Sweater,MEN,outerwear,79.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450543/item/usgoods_03_450543_3x4.jpg,https://www.uniqlo.com/us/en/products/E450543-000/00,UNIQLO,4.5,205
539,uniqlo_E450543-000,COL31,Cashmere Sweater,MEN,outerwear,79.9,USD,https://image.uniqlo.com/UQ/ST3/us/imagesgoods/450543/item/usgoods_31_450543_3x4.jpg,https://www.uniqlo.com/us/en/products/E450543-000/00,UNIQLO,4.5,205
